twitter source account,Tweets ago,Date,Compound,Negative,Positive,Neutral,tweet_text
@CBS,68,Mon May 18 01:00:18 +0000 2020,0.0,0.0,0.0,1.0,Who was Tom Cruise’s Stunt Double in #MissionImpossible? #CBSMovieNight
@CBS,67,Mon May 18 01:02:10 +0000 2020,0.0,0.0,0.0,1.0,What we say when we encounter two doctors. (We'll see ourselves out.) #CBSMovieNight https://t.co/3w4ybsfFHh
@CBS,66,Mon May 18 01:21:19 +0000 2020,0.0,0.0,0.0,1.0,Pssh. Of course the answer is that Tom Cruise does his own stunts. 🙃 https://t.co/TfqO1dYXiX
@CBS,65,Mon May 18 01:22:49 +0000 2020,0.0,0.0,0.0,1.0,"Ethan's really cruising.

Oh, we see what we did there. #CBSMovieNight https://t.co/i89gn4sJud"
@CBS,64,Mon May 18 01:35:13 +0000 2020,-0.1779,0.108,0.0,0.892,It's weird to think that this is how we used to read email. #CBSMovieNight https://t.co/nz4CzzhGAu
@CBS,63,Mon May 18 01:35:41 +0000 2020,0.3818,0.077,0.15,0.773,"To be honest, didn't we all have this look of anxiety when working on computers in 1996? #CBSMovieNight https://t.co/yIPO3tL22I"
@CBS,62,Mon May 18 01:37:18 +0000 2020,0.4939,0.0,0.158,0.842,"Does anyone have this level of core strength at this point of the quarantine? OK, probably @TomCruise.… https://t.co/SPsnWXT2Mw"
@CBS,61,Mon May 18 01:38:38 +0000 2020,0.4939,0.0,0.262,0.738,"When you discover you're out of hand sanitizer 

#CBSMovieNight https://t.co/FUX8jo5HCJ"
@CBS,60,Mon May 18 01:50:11 +0000 2020,0.0,0.0,0.0,1.0,@MrPEC_Tacular https://t.co/F0WOmcacKQ
@CBS,59,Mon May 18 01:59:24 +0000 2020,0.5023,0.0,0.265,0.735,@CathyWanza We remember (but we're like 90). 😉 https://t.co/RwBgd4LnPe
@CBS,58,Mon May 18 02:00:00 +0000 2020,0.4939,0.0,0.167,0.833,"Inspired by another classic, THAT scene is even more iconic than you may have thought. #CBSMovieNight https://t.co/omQnD2D4Is"
@CBS,57,Mon May 18 02:04:50 +0000 2020,0.7424,0.0,0.259,0.741,@ReparSandra We're in for the long haul! Just wait until Titanic next week.  😊 #CBSMovieNight https://t.co/CGB12ljHsk
@CBS,56,Mon May 18 02:05:47 +0000 2020,0.0,0.0,0.0,1.0,"@TeamRickandIlsa Especially the tall, bearded Russian guy in the beginning of the movie! 😉 #CBSMovieNight"
@CBS,55,Mon May 18 02:07:30 +0000 2020,0.0,0.0,0.0,1.0,@JohnGumm @Bob_Herzog @Local12 @dopplertim @TomCruise There's still time. https://t.co/5CBa38hzbR
@CBS,54,Mon May 18 02:22:40 +0000 2020,0.0,0.0,0.0,1.0,"How we remember our commute

#CBSMovieNight https://t.co/68aYfEZWKx"
@CBS,53,Mon May 18 02:24:23 +0000 2020,0.802,0.0,0.34,0.66,We love an old-timey chunnel pursuit sequence. What's your favorite stunt from the #MissionImpossible movies?… https://t.co/xWVTWHQWFT
@CBS,52,Mon May 18 02:25:21 +0000 2020,0.0,0.0,0.0,1.0,It's the conductor's last day before retirement. He doesn't have time for this. #CBSMovieNight https://t.co/Wtp9kNz3pN
@CBS,51,Mon May 18 02:29:48 +0000 2020,0.0,0.0,0.0,1.0,"Same, after watching all that action. #CBSMovieNight https://t.co/tR8HSjj8hj"
@CBS,50,Mon May 18 02:30:07 +0000 2020,0.4404,0.0,0.139,0.861,"Thanks for watching #MissionImpossible with us. Tune in Sunday, May 24 at 7/6c for next week's #CBSMovieNight, Tita… https://t.co/osqY9RXH1s"
@CBS,49,Mon May 18 20:24:16 +0000 2020,-0.2023,0.122,0.0,0.878,"As we continue to experience these strange times, remember to stay connected. #AloneTogether https://t.co/49hz15cO3k"
@CBS,48,Mon May 18 21:31:17 +0000 2020,0.3818,0.107,0.206,0.687,"RT @broke: On this week's new #JaimesHappyHour, #Broke's @JaimeCamil welcomes the hilarious @IanKarmel from the new CBS show @GameOn and Th…"
@CBS,47,Mon May 18 23:26:20 +0000 2020,0.0,0.0,0.0,1.0,"Near, far, wherever you are, #CBSMovieNight has Titanic this week. We set sail this Sunday at 7pm/6c on CBS and… https://t.co/dREVRylekC"
@CBS,46,Mon May 18 23:55:17 +0000 2020,0.34,0.0,0.112,0.888,RT @TheTalkCBS: The hosts play a quarantine “Quickie Deals” version of @letsmakeadeal with @WayneBrady and Jonathan Mangum (@Mangum1) and d…
@CBS,45,Tue May 19 18:04:08 +0000 2020,0.7777,0.0,0.236,0.764,RT @thegoodfight: Psst... Hey! Have a friend who still hasn't seen #TheGoodFight? Now's the time to change that with a one month free trial…
